purchase_request_id,account_id,requester_user_id,created_at,status,amount_cents,supplier_id
pr_001605,acct_0029,user_000505,2026-02-09T11:00:00Z,cancelled,100000,supplier_0705
pr_001606,acct_0030,user_000506,2026-02-10T11:00:00Z,draft,101000,supplier_0706
pr_001607,acct_0031,user_000507,2026-02-11T11:00:00Z,submitted,102000,supplier_0707
pr_001608,acct_0032,user_000508,2026-02-12T11:00:00Z,approved,103000,supplier_0708
pr_001609,acct_0033,user_000509,2026-02-13T11:00:00Z,rejected,104000,supplier_0709
pr_001610,acct_0034,user_000510,2026-02-14T11:00:00Z,cancelled,105000,supplier_0710
pr_001611,acct_0035,user_000511,2026-02-15T11:00:00Z,draft,106000,supplier_0711
pr_001612,acct_0036,user_000512,2026-02-16T11:00:00Z,submitted,107000,supplier_0712
pr_001613,acct_0037,user_000513,2026-02-17T11:00:00Z,approved,108000,supplier_0713
pr_001614,acct_0038,user_000514,2026-02-18T11:00:00Z,rejected,109000,supplier_0714
pr_001615,acct_0039,user_000515,2026-02-19T11:00:00Z,cancelled,110000,supplier_0715
pr_001616,acct_0040,user_000516,2026-02-20T11:00:00Z,draft,10000,supplier_0716
pr_001617,acct_0041,user_000517,2026-02-21T11:00:00Z,submitted,11000,supplier_0717
pr_001618,acct_0042,user_000518,2026-02-22T11:00:00Z,approved,12000,supplier_0718
pr_001619,acct_0043,user_000519,2026-02-23T11:00:00Z,rejected,13000,supplier_0719
pr_001620,acct_0044,user_000520,2026-02-24T11:00:00Z,cancelled,14000,supplier_0720
pr_001621,acct_0045,user_000521,2026-02-25T11:00:00Z,draft,15000,supplier_0721
pr_001622,acct_0046,user_000522,2026-02-26T11:00:00Z,submitted,16000,supplier_0722
pr_001623,acct_0047,user_000523,2026-02-27T11:00:00Z,approved,17000,supplier_0723
pr_001624,acct_0048,user_000524,2026-02-28T11:00:00Z,rejected,18000,supplier_0724
pr_001625,acct_0049,user_000525,2026-02-01T11:00:00Z,cancelled,19000,supplier_0725
pr_001626,acct_0050,user_000526,2026-02-02T11:00:00Z,draft,20000,supplier_0726
pr_001627,acct_0051,user_000527,2026-02-03T11:00:00Z,submitted,21000,supplier_0727
pr_001628,acct_0052,user_000528,2026-02-04T11:00:00Z,approved,22000,supplier_0728
pr_001629,acct_0053,user_000529,2026-02-05T11:00:00Z,rejected,23000,supplier_0729
pr_001630,acct_0054,user_000530,2026-02-06T11:00:00Z,cancelled,24000,supplier_0730
pr_001631,acct_0055,user_000531,2026-02-07T11:00:00Z,draft,25000,supplier_0731
pr_001632,acct_0056,user_000532,2026-02-08T11:00:00Z,submitted,26000,supplier_0732
pr_001633,acct_0057,user_000533,2026-02-09T11:00:00Z,approved,27000,supplier_0733
pr_001634,acct_0058,user_000534,2026-02-10T11:00:00Z,rejected,28000,supplier_0734
pr_001635,acct_0059,user_000535,2026-02-11T11:00:00Z,cancelled,29000,supplier_0735
pr_001636,acct_0060,user_000536,2026-02-12T11:00:00Z,draft,30000,supplier_0736
pr_001637,acct_0061,user_000537,2026-02-13T11:00:00Z,submitted,31000,supplier_0737
pr_001638,acct_0062,user_000538,2026-02-14T11:00:00Z,approved,32000,supplier_0738
pr_001639,acct_0063,user_000539,2026-02-15T11:00:00Z,rejected,33000,supplier_0739
pr_001640,acct_0064,user_000540,2026-02-16T11:00:00Z,cancelled,34000,supplier_0740
pr_001641,acct_0065,user_000541,2026-02-17T11:00:00Z,draft,35000,supplier_0741
pr_001642,acct_0066,user_000542,2026-02-18T11:00:00Z,submitted,36000,supplier_0742
pr_001643,acct_0067,user_000543,2026-02-19T11:00:00Z,approved,37000,supplier_0743
pr_001644,acct_0068,user_000544,2026-02-20T11:00:00Z,rejected,38000,supplier_0744
pr_001645,acct_0069,user_000545,2026-02-21T11:00:00Z,cancelled,39000,supplier_0745
pr_001646,acct_0070,user_000546,2026-02-22T11:00:00Z,draft,40000,supplier_0746
pr_001647,acct_0071,user_000547,2026-02-23T11:00:00Z,submitted,41000,supplier_0747
pr_001648,acct_0072,user_000548,2026-02-24T11:00:00Z,approved,42000,supplier_0748
pr_001649,acct_0073,user_000549,2026-02-25T11:00:00Z,rejected,43000,supplier_0749
pr_001650,acct_0074,user_000550,2026-02-26T11:00:00Z,cancelled,44000,supplier_0750
pr_001651,acct_0075,user_000551,2026-02-27T11:00:00Z,draft,45000,supplier_0751
pr_001652,acct_0076,user_000552,2026-02-28T11:00:00Z,submitted,46000,supplier_0752
pr_001653,acct_0077,user_000553,2026-02-01T11:00:00Z,approved,47000,supplier_0753
pr_001654,acct_0078,user_000554,2026-02-02T11:00:00Z,rejected,48000,supplier_0754
pr_001655,acct_0079,user_000555,2026-02-03T11:00:00Z,cancelled,49000,supplier_0755
pr_001656,acct_0080,user_000556,2026-02-04T11:00:00Z,draft,50000,supplier_0756
pr_001657,acct_0081,user_000557,2026-02-05T11:00:00Z,submitted,51000,supplier_0757
pr_001658,acct_0082,user_000558,2026-02-06T11:00:00Z,approved,52000,supplier_0758
pr_001659,acct_0083,user_000559,2026-02-07T11:00:00Z,rejected,53000,supplier_0759
pr_001660,acct_0084,user_000560,2026-02-08T11:00:00Z,cancelled,54000,supplier_0760
pr_001661,acct_0085,user_000561,2026-02-09T11:00:00Z,draft,55000,supplier_0761
pr_001662,acct_0086,user_000562,2026-02-10T11:00:00Z,submitted,56000,supplier_0762
pr_001663,acct_0087,user_000563,2026-02-11T11:00:00Z,approved,57000,supplier_0763
pr_001664,acct_0088,user_000564,2026-02-12T11:00:00Z,rejected,58000,supplier_0764
pr_001665,acct_0089,user_000565,2026-02-13T11:00:00Z,cancelled,59000,supplier_0765
pr_001666,acct_0090,user_000566,2026-02-14T11:00:00Z,draft,60000,supplier_0766
pr_001667,acct_0091,user_000567,2026-02-15T11:00:00Z,submitted,61000,supplier_0767
pr_001668,acct_0092,user_000568,2026-02-16T11:00:00Z,approved,62000,supplier_0768
pr_001669,acct_0093,user_000569,2026-02-17T11:00:00Z,rejected,63000,supplier_0769
pr_001670,acct_0094,user_000570,2026-02-18T11:00:00Z,cancelled,64000,supplier_0770
pr_001671,acct_0095,user_000571,2026-02-19T11:00:00Z,draft,65000,supplier_0771
pr_001672,acct_0096,user_000572,2026-02-20T11:00:00Z,submitted,66000,supplier_0772
pr_001673,acct_0097,user_000573,2026-02-21T11:00:00Z,approved,67000,supplier_0773
pr_001674,acct_0098,user_000574,2026-02-22T11:00:00Z,rejected,68000,supplier_0774
pr_001675,acct_0099,user_000575,2026-02-23T11:00:00Z,cancelled,69000,supplier_0775
pr_001676,acct_0100,user_000576,2026-02-24T11:00:00Z,draft,70000,supplier_0776
pr_001677,acct_0101,user_000577,2026-02-25T11:00:00Z,submitted,71000,supplier_0777
pr_001678,acct_0102,user_000578,2026-02-26T11:00:00Z,approved,72000,supplier_0778
pr_001679,acct_0103,user_000579,2026-02-27T11:00:00Z,rejected,73000,supplier_0779
pr_001680,acct_0104,user_000580,2026-02-28T11:00:00Z,cancelled,74000,supplier_0780
pr_001681,acct_0105,user_000581,2026-02-01T11:00:00Z,draft,75000,supplier_0781
pr_001682,acct_0106,user_000582,2026-02-02T11:00:00Z,submitted,76000,supplier_0782
pr_001683,acct_0107,user_000583,2026-02-03T11:00:00Z,approved,77000,supplier_0783
pr_001684,acct_0108,user_000584,2026-02-04T11:00:00Z,rejected,78000,supplier_0784
pr_001685,acct_0109,user_000585,2026-02-05T11:00:00Z,cancelled,79000,supplier_0785
pr_001686,acct_0110,user_000586,2026-02-06T11:00:00Z,draft,80000,supplier_0786
pr_001687,acct_0111,user_000587,2026-02-07T11:00:00Z,submitted,81000,supplier_0787
pr_001688,acct_0112,user_000588,2026-02-08T11:00:00Z,approved,82000,supplier_0788
pr_001689,acct_0113,user_000589,2026-02-09T11:00:00Z,rejected,83000,supplier_0789
pr_001690,acct_0114,user_000590,2026-02-10T11:00:00Z,cancelled,84000,supplier_0790
pr_001691,acct_0115,user_000591,2026-02-11T11:00:00Z,draft,85000,supplier_0791
pr_001692,acct_0116,user_000592,2026-02-12T11:00:00Z,submitted,86000,supplier_0792
pr_001693,acct_0117,user_000593,2026-02-13T11:00:00Z,approved,87000,supplier_0793
pr_001694,acct_0118,user_000594,2026-02-14T11:00:00Z,rejected,88000,supplier_0794
pr_001695,acct_0119,user_000595,2026-02-15T11:00:00Z,cancelled,89000,supplier_0795
pr_001696,acct_0120,user_000596,2026-02-16T11:00:00Z,draft,90000,supplier_0796
pr_001697,acct_0121,user_000597,2026-02-17T11:00:00Z,submitted,91000,supplier_0797
pr_001698,acct_0122,user_000598,2026-02-18T11:00:00Z,approved,92000,supplier_0798
pr_001699,acct_0123,user_000599,2026-02-19T11:00:00Z,rejected,93000,supplier_0799
pr_001700,acct_0124,user_000600,2026-02-20T11:00:00Z,cancelled,94000,supplier_0800
pr_001701,acct_0125,user_000601,2026-02-21T11:00:00Z,draft,95000,supplier_0801
pr_001702,acct_0126,user_000602,2026-02-22T11:00:00Z,submitted,96000,supplier_0802
pr_001703,acct_0127,user_000603,2026-02-23T11:00:00Z,approved,97000,supplier_0803
pr_001704,acct_0128,user_000604,2026-02-24T11:00:00Z,rejected,98000,supplier_0804
pr_001705,acct_0129,user_000605,2026-02-25T11:00:00Z,cancelled,99000,supplier_0805
pr_001706,acct_0130,user_000606,2026-02-26T11:00:00Z,draft,100000,supplier_0806
pr_001707,acct_0131,user_000607,2026-02-27T11:00:00Z,submitted,101000,supplier_0807
pr_001708,acct_0132,user_000608,2026-02-28T11:00:00Z,approved,102000,supplier_0808
pr_001709,acct_0133,user_000609,2026-02-01T11:00:00Z,rejected,103000,supplier_0809
pr_001710,acct_0134,user_000610,2026-02-02T11:00:00Z,cancelled,104000,supplier_0810
pr_001711,acct_0135,user_000611,2026-02-03T11:00:00Z,draft,105000,supplier_0811
pr_001712,acct_0136,user_000612,2026-02-04T11:00:00Z,submitted,106000,supplier_0812
pr_001713,acct_0137,user_000613,2026-02-05T11:00:00Z,approved,107000,supplier_0813
pr_001714,acct_0138,user_000614,2026-02-06T11:00:00Z,rejected,108000,supplier_0814
pr_001715,acct_0139,user_000615,2026-02-07T11:00:00Z,cancelled,109000,supplier_0815
pr_001716,acct_0140,user_000616,2026-02-08T11:00:00Z,draft,110000,supplier_0816
pr_001717,acct_0141,user_000617,2026-02-09T11:00:00Z,submitted,10000,supplier_0817
pr_001718,acct_0142,user_000618,2026-02-10T11:00:00Z,approved,11000,supplier_0818
pr_001719,acct_0143,user_000619,2026-02-11T11:00:00Z,rejected,12000,supplier_0819
pr_001720,acct_0144,user_000620,2026-02-12T11:00:00Z,cancelled,13000,supplier_0820
pr_001721,acct_0145,user_000621,2026-02-13T11:00:00Z,draft,14000,supplier_0821
pr_001722,acct_0146,user_000622,2026-02-14T11:00:00Z,submitted,15000,supplier_0822
pr_001723,acct_0147,user_000623,2026-02-15T11:00:00Z,approved,16000,supplier_0823
pr_001724,acct_0148,user_000624,2026-02-16T11:00:00Z,rejected,17000,supplier_0824
pr_001725,acct_0149,user_000625,2026-02-17T11:00:00Z,cancelled,18000,supplier_0825
pr_001726,acct_0150,user_000626,2026-02-18T11:00:00Z,draft,19000,supplier_0826
pr_001727,acct_0151,user_000627,2026-02-19T11:00:00Z,submitted,20000,supplier_0827
pr_001728,acct_0152,user_000628,2026-02-20T11:00:00Z,approved,21000,supplier_0828
pr_001729,acct_0153,user_000629,2026-02-21T11:00:00Z,rejected,22000,supplier_0829
pr_001730,acct_0154,user_000630,2026-02-22T11:00:00Z,cancelled,23000,supplier_0830
pr_001731,acct_0155,user_000631,2026-02-23T11:00:00Z,draft,24000,supplier_0831
pr_001732,acct_0156,user_000632,2026-02-24T11:00:00Z,submitted,25000,supplier_0832
pr_001733,acct_0157,user_000633,2026-02-25T11:00:00Z,approved,26000,supplier_0833
pr_001734,acct_0158,user_000634,2026-02-26T11:00:00Z,rejected,27000,supplier_0834
pr_001735,acct_0159,user_000635,2026-02-27T11:00:00Z,cancelled,28000,supplier_0835
pr_001736,acct_0160,user_000636,2026-02-28T11:00:00Z,draft,29000,supplier_0836
pr_001737,acct_0161,user_000637,2026-02-01T11:00:00Z,submitted,30000,supplier_0837
pr_001738,acct_0162,user_000638,2026-02-02T11:00:00Z,approved,31000,supplier_0838
pr_001739,acct_0163,user_000639,2026-02-03T11:00:00Z,rejected,32000,supplier_0839
pr_001740,acct_0164,user_000640,2026-02-04T11:00:00Z,cancelled,33000,supplier_0840
pr_001741,acct_0165,user_000641,2026-02-05T11:00:00Z,draft,34000,supplier_0841
pr_001742,acct_0166,user_000642,2026-02-06T11:00:00Z,submitted,35000,supplier_0842
pr_001743,acct_0167,user_000643,2026-02-07T11:00:00Z,approved,36000,supplier_0843
pr_001744,acct_0168,user_000644,2026-02-08T11:00:00Z,rejected,37000,supplier_0844
pr_001745,acct_0169,user_000645,2026-02-09T11:00:00Z,cancelled,38000,supplier_0845
pr_001746,acct_0170,user_000646,2026-02-10T11:00:00Z,draft,39000,supplier_0846
pr_001747,acct_0171,user_000647,2026-02-11T11:00:00Z,submitted,40000,supplier_0847
pr_001748,acct_0172,user_000648,2026-02-12T11:00:00Z,approved,41000,supplier_0848
pr_001749,acct_0173,user_000649,2026-02-13T11:00:00Z,rejected,42000,supplier_0849
pr_001750,acct_0174,user_000650,2026-02-14T11:00:00Z,cancelled,43000,supplier_0850
pr_001751,acct_0175,user_000651,2026-02-15T11:00:00Z,draft,44000,supplier_0851
pr_001752,acct_0176,user_000652,2026-02-16T11:00:00Z,submitted,45000,supplier_0852
pr_001753,acct_0177,user_000653,2026-02-17T11:00:00Z,approved,46000,supplier_0853
pr_001754,acct_0178,user_000654,2026-02-18T11:00:00Z,rejected,47000,supplier_0854
pr_001755,acct_0179,user_000655,2026-02-19T11:00:00Z,cancelled,48000,supplier_0855
pr_001756,acct_0180,user_000656,2026-02-20T11:00:00Z,draft,49000,supplier_0856
pr_001757,acct_0181,user_000657,2026-02-21T11:00:00Z,submitted,50000,supplier_0857
pr_001758,acct_0182,user_000658,2026-02-22T11:00:00Z,approved,51000,supplier_0858
pr_001759,acct_0183,user_000659,2026-02-23T11:00:00Z,rejected,52000,supplier_0859
pr_001760,acct_0184,user_000660,2026-02-24T11:00:00Z,cancelled,53000,supplier_0860
pr_001761,acct_0185,user_000661,2026-02-25T11:00:00Z,draft,54000,supplier_0861
pr_001762,acct_0186,user_000662,2026-02-26T11:00:00Z,submitted,55000,supplier_0862
pr_001763,acct_0187,user_000663,2026-02-27T11:00:00Z,approved,56000,supplier_0863
pr_001764,acct_0188,user_000664,2026-02-28T11:00:00Z,rejected,57000,supplier_0864
pr_001765,acct_0189,user_000665,2026-02-01T11:00:00Z,cancelled,58000,supplier_0865
pr_001766,acct_0190,user_000666,2026-02-02T11:00:00Z,draft,59000,supplier_0866
pr_001767,acct_0001,user_000667,2026-02-03T11:00:00Z,submitted,60000,supplier_0867
pr_001768,acct_0002,user_000668,2026-02-04T11:00:00Z,approved,61000,supplier_0868
pr_001769,acct_0003,user_000669,2026-02-05T11:00:00Z,rejected,62000,supplier_0869
pr_001770,acct_0004,user_000670,2026-02-06T11:00:00Z,cancelled,63000,supplier_0870
pr_001771,acct_0005,user_000671,2026-02-07T11:00:00Z,draft,64000,supplier_0871
pr_001772,acct_0006,user_000672,2026-02-08T11:00:00Z,submitted,65000,supplier_0872
pr_001773,acct_0007,user_000673,2026-02-09T11:00:00Z,approved,66000,supplier_0873
pr_001774,acct_0008,user_000674,2026-02-10T11:00:00Z,rejected,67000,supplier_0874
pr_001775,acct_0009,user_000675,2026-02-11T11:00:00Z,cancelled,68000,supplier_0875
pr_001776,acct_0010,user_000676,2026-02-12T11:00:00Z,draft,69000,supplier_0876
pr_001777,acct_0011,user_000677,2026-02-13T11:00:00Z,submitted,70000,supplier_0877
pr_001778,acct_0012,user_000678,2026-02-14T11:00:00Z,approved,71000,supplier_0878
pr_001779,acct_0013,user_000679,2026-02-15T11:00:00Z,rejected,72000,supplier_0879
pr_001780,acct_0014,user_000680,2026-02-16T11:00:00Z,cancelled,73000,supplier_0880
pr_001781,acct_0015,user_000681,2026-02-17T11:00:00Z,draft,74000,supplier_0881
pr_001782,acct_0016,user_000682,2026-02-18T11:00:00Z,submitted,75000,supplier_0882
pr_001783,acct_0017,user_000683,2026-02-19T11:00:00Z,approved,76000,supplier_0883
pr_001784,acct_0018,user_000684,2026-02-20T11:00:00Z,rejected,77000,supplier_0884
pr_001785,acct_0019,user_000685,2026-02-21T11:00:00Z,cancelled,78000,supplier_0885
pr_001786,acct_0020,user_000686,2026-02-22T11:00:00Z,draft,79000,supplier_0886
pr_001787,acct_0021,user_000687,2026-02-23T11:00:00Z,submitted,80000,supplier_0887
pr_001788,acct_0022,user_000688,2026-02-24T11:00:00Z,approved,81000,supplier_0888
pr_001789,acct_0023,user_000689,2026-02-25T11:00:00Z,rejected,82000,supplier_0889
pr_001790,acct_0024,user_000690,2026-02-26T11:00:00Z,cancelled,83000,supplier_0890
pr_001791,acct_0025,user_000691,2026-02-27T11:00:00Z,draft,84000,supplier_0891
pr_001792,acct_0026,user_000692,2026-02-28T11:00:00Z,submitted,85000,supplier_0892
pr_001793,acct_0027,user_000693,2026-02-01T11:00:00Z,approved,86000,supplier_0893
pr_001794,acct_0028,user_000694,2026-02-02T11:00:00Z,rejected,87000,supplier_0894
pr_001795,acct_0029,user_000695,2026-02-03T11:00:00Z,cancelled,88000,supplier_0895
pr_001796,acct_0030,user_000696,2026-02-04T11:00:00Z,draft,89000,supplier_0896
pr_001797,acct_0031,user_000697,2026-02-05T11:00:00Z,submitted,90000,supplier_0897
pr_001798,acct_0032,user_000698,2026-02-06T11:00:00Z,approved,91000,supplier_0898
pr_001799,acct_0033,user_000699,2026-02-07T11:00:00Z,rejected,92000,supplier_0899
pr_001800,acct_0034,user_000700,2026-02-08T11:00:00Z,cancelled,93000,supplier_0900
pr_001801,acct_0035,user_000701,2026-02-09T11:00:00Z,draft,94000,supplier_0001
pr_001802,acct_0036,user_000702,2026-02-10T11:00:00Z,submitted,95000,supplier_0002
pr_001803,acct_0037,user_000703,2026-02-11T11:00:00Z,approved,96000,supplier_0003
pr_001804,acct_0038,user_000704,2026-02-12T11:00:00Z,rejected,97000,supplier_0004
pr_001805,acct_0039,user_000705,2026-02-13T11:00:00Z,cancelled,98000,supplier_0005
pr_001806,acct_0040,user_000706,2026-02-14T11:00:00Z,draft,99000,supplier_0006
pr_001807,acct_0041,user_000707,2026-02-15T11:00:00Z,submitted,100000,supplier_0007
pr_001808,acct_0042,user_000708,2026-02-16T11:00:00Z,approved,101000,supplier_0008
pr_001809,acct_0043,user_000709,2026-02-17T11:00:00Z,rejected,102000,supplier_0009
pr_001810,acct_0044,user_000710,2026-02-18T11:00:00Z,cancelled,103000,supplier_0010
pr_001811,acct_0045,user_000711,2026-02-19T11:00:00Z,draft,104000,supplier_0011
pr_001812,acct_0046,user_000712,2026-02-20T11:00:00Z,submitted,105000,supplier_0012
pr_001813,acct_0047,user_000713,2026-02-21T11:00:00Z,approved,106000,supplier_0013
pr_001814,acct_0048,user_000714,2026-02-22T11:00:00Z,rejected,107000,supplier_0014
pr_001815,acct_0049,user_000715,2026-02-23T11:00:00Z,cancelled,108000,supplier_0015
pr_001816,acct_0050,user_000716,2026-02-24T11:00:00Z,draft,109000,supplier_0016
pr_001817,acct_0051,user_000717,2026-02-25T11:00:00Z,submitted,110000,supplier_0017
pr_001818,acct_0052,user_000718,2026-02-26T11:00:00Z,approved,10000,supplier_0018
pr_001819,acct_0053,user_000719,2026-02-27T11:00:00Z,rejected,11000,supplier_0019
pr_001820,acct_0054,user_000720,2026-02-28T11:00:00Z,cancelled,12000,supplier_0020
pr_001821,acct_0055,user_000721,2026-02-01T11:00:00Z,draft,13000,supplier_0021
pr_001822,acct_0056,user_000722,2026-02-02T11:00:00Z,submitted,14000,supplier_0022
pr_001823,acct_0057,user_000723,2026-02-03T11:00:00Z,approved,15000,supplier_0023
pr_001824,acct_0058,user_000724,2026-02-04T11:00:00Z,rejected,16000,supplier_0024
pr_001825,acct_0059,user_000725,2026-02-05T11:00:00Z,cancelled,17000,supplier_0025
pr_001826,acct_0060,user_000726,2026-02-06T11:00:00Z,draft,18000,supplier_0026
pr_001827,acct_0061,user_000727,2026-02-07T11:00:00Z,submitted,19000,supplier_0027
pr_001828,acct_0062,user_000728,2026-02-08T11:00:00Z,approved,20000,supplier_0028
pr_001829,acct_0063,user_000729,2026-02-09T11:00:00Z,rejected,21000,supplier_0029
pr_001830,acct_0064,user_000730,2026-02-10T11:00:00Z,cancelled,22000,supplier_0030
pr_001831,acct_0065,user_000731,2026-02-11T11:00:00Z,draft,23000,supplier_0031
pr_001832,acct_0066,user_000732,2026-02-12T11:00:00Z,submitted,24000,supplier_0032
pr_001833,acct_0067,user_000733,2026-02-13T11:00:00Z,approved,25000,supplier_0033
pr_001834,acct_0068,user_000734,2026-02-14T11:00:00Z,rejected,26000,supplier_0034
pr_001835,acct_0069,user_000735,2026-02-15T11:00:00Z,cancelled,27000,supplier_0035
pr_001836,acct_0070,user_000736,2026-02-16T11:00:00Z,draft,28000,supplier_0036
pr_001837,acct_0071,user_000737,2026-02-17T11:00:00Z,submitted,29000,supplier_0037
pr_001838,acct_0072,user_000738,2026-02-18T11:00:00Z,approved,30000,supplier_0038
pr_001839,acct_0073,user_000739,2026-02-19T11:00:00Z,rejected,31000,supplier_0039
pr_001840,acct_0074,user_000740,2026-02-20T11:00:00Z,cancelled,32000,supplier_0040
pr_001841,acct_0075,user_000741,2026-02-21T11:00:00Z,draft,33000,supplier_0041
pr_001842,acct_0076,user_000742,2026-02-22T11:00:00Z,submitted,34000,supplier_0042
pr_001843,acct_0077,user_000743,2026-02-23T11:00:00Z,approved,35000,supplier_0043
pr_001844,acct_0078,user_000744,2026-02-24T11:00:00Z,rejected,36000,supplier_0044
pr_001845,acct_0079,user_000745,2026-02-25T11:00:00Z,cancelled,37000,supplier_0045
pr_001846,acct_0080,user_000746,2026-02-26T11:00:00Z,draft,38000,supplier_0046
pr_001847,acct_0081,user_000747,2026-02-27T11:00:00Z,submitted,39000,supplier_0047
pr_001848,acct_0082,user_000748,2026-02-28T11:00:00Z,approved,40000,supplier_0048
pr_001849,acct_0083,user_000749,2026-02-01T11:00:00Z,rejected,41000,supplier_0049
pr_001850,acct_0084,user_000750,2026-02-02T11:00:00Z,cancelled,42000,supplier_0050
